title,city,listing_city,district,size,rent,available_from,url,price_per_sqm,avg_ppm_diff,rent_index_diff,available_until,flatmates,flatmate_details,flatmates_female,flatmates_male,flatmates_diverse,rooms_free,room_type,online_since,straight_line_km,distance_km,duration_min,transit_distance_km,transit_duration_min,is_transit_estimated
WG-Zimmer im Stuttgarter Westen - 1 Minute zur SBahn,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,13.0,690.0,01.05.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.10548009.html,53.08,17.26,,,4,"3w,0m,0d,0n",3,0,0,,,,7.49,,,21.81,8.6,True
B21-4 - Tolles Zimmer in schöner Altbauwohnung in super zentraler Lage in Stuttgart- West,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,10.0,500.0,14.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.10711187.html,50.0,14.18,,,4,"0w,3m,0d,0n",0,3,0,,,,7.49,,,21.81,8.6,True
Ab sofort- Zimmer in einer 5er WG* hochwertig saniert und neu möbliert inkl. TV * 2 Badezimmer,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,14.0,660.0,01.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.10905350.html,47.14,11.32,,,5,"4w,0m,0d,0n",4,0,0,,,,7.49,,,21.81,8.6,True
B21-3  Tolles Zimmer in schöner Altbauwohnung in super zentraler Lage in Stuttgart- West,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,13.0,500.0,13.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.10917723.html,38.46,2.64,,,4,"0w,2m,0d,0n",0,2,0,,,,7.49,,,21.81,8.6,True
Kernsaniertes Studenten WG-Zimmer in guter Lage,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,15.0,536.0,01.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.10972441.html,35.73,-0.09,,,4,"0w,3m,0d,0n",0,3,0,,,,7.49,,,21.81,8.6,True
helles zentrales Zimmer in 3er WG,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,14.0,685.0,08.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11055428.html,48.93,13.11,,,3,"0w,2m,0d,0n",0,2,0,,,,7.49,,,21.81,8.6,True
"Große Zimmer, Große Wohnung, schöner Altbau in S-West","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,18.0,620.0,01.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11114728.html,34.44,-1.38,,,4,"2w,1m,0d,0n",2,1,0,,,,7.49,,,21.81,8.6,True
Schönes 16m2-Zimmer in Berufstätigen-WG am Feuersee mit Panoramablick über Stuttgart,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,16.0,710.0,01.04.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11303581.html,44.38,8.56,,,3,"0w,2m,0d,0n",0,2,0,,,,7.49,,,21.81,8.6,True
"Modern möbliertes WG-Zimmer, all inclusive, mit schönem Garten","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,16.0,640.0,15.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11312013.html,40.0,4.18,,,3,"2w,0m,0d,0n",2,0,0,,,,7.49,,,21.81,8.6,True
STUTTGART - 5er WG - 4 wunderschöne Zimmer in attraktiver Lage verfügbar!!!,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,10.0,460.0,13.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11444454.html,46.0,10.18,,,5,"0w,0m,0d,0n",0,0,0,,,,7.49,,,21.81,8.6,True
"Noch frei ! Vollmöbliert, zentral, Stuttgart-West, S-Bahn Schwabstraße in 5 Minuten zu Fuß","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,10.0,450.0,"01.03.2026
                    
                                            - 30.10.2028",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11477533.html,45.0,9.18,,,5,"1w,3m,0d,0n",1,3,0,,,,7.49,,,21.81,8.6,True
"Noch frei ! Vollmöbliert, zentral, Stuttgart-West, S-Bahn Schwabstraße in 5 Minuten zu Fuß, mit BALKON Zugang","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,15.0,500.0,"01.03.2026
                    
                                            - 30.09.2027",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11477562.html,33.33,-2.49,,,5,"1w,3m,0d,0n",1,3,0,,,,7.49,,,21.81,8.6,True
All Inklusive tollked WG Zimmer Altbau Stgt West EBK,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,17.0,690.0,11.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11498854.html,40.59,4.77,,,3,"2w,0m,0d,0n",2,0,0,,,,7.49,,,21.81,8.6,True
Wunderschönes möbliertes Zimmer für ein Semester verfügbar.,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,19.0,600.0,"01.03.2026
                    
                                            - 31.07.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11530563.html,31.58,-4.24,,,4,"1w,2m,0d,0n",1,2,0,,,,7.49,,,21.81,8.6,True
Schönes WG-Zimmer im Stuttgarter Westen,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,18.0,630.0,15.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11532484.html,35.0,-0.82,,,3,"2w,0m,0d,0n",2,0,0,,,,7.49,,,21.81,8.6,True
WG Zimmer in 2 Personen WG in Stuttgart West,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,18.0,650.0,"01.03.2026
                    
                                            - 01.03.2031",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11724445.html,36.11,0.29,,,2,"0w,0m,0d,0n",0,0,0,,,,7.49,,,21.81,8.6,True
Pendlerin gesucht / 18qm Zimmer am Bismackplatz,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,18.0,820.0,"01.03.2026
                    
                                            - 01.07.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11846777.html,45.56,9.74,,,2,"1w,0m,0d,0n",1,0,0,,,,7.49,,,21.81,8.6,True
Lage Lage Lage! Schönes möbliertes WG Zimmer in der Nähe vom Feuersee....,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,18.0,645.0,"01.03.2026
                    
                                            - 31.08.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11892244.html,35.83,0.01,,,3,"2w,0m,0d,0n",2,0,0,,,,7.49,,,21.81,8.6,True
Schönes 12 qm WG-Zimmer Stuttgart West,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,12.0,550.0,"01.03.2026
                    
                                            - 01.09.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11954589.html,45.83,10.01,,,2,"1w,0m,0d,0n",1,0,0,,,,7.49,,,21.81,8.6,True
Big room in Stuttgart West Schwab/Reinsburgstr. from 5. Feb 2026,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,25.0,570.0,"15.02.2026
                    
                                            - 05.10.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11966983.html,22.8,-13.02,,,4,"3w,0m,0d,0n",3,0,0,,,,7.49,,,21.81,8.6,True
Schönes 20 m2 WG-Zimmer in zentraler Lage in Stuttgart-West,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,20.0,650.0,01.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11980761.html,32.5,-3.32,,,6,"2w,3m,0d,0n",2,3,0,,,,7.49,,,21.81,8.6,True
Zwischenmiete in WG Stuttgart West Schwab/Reinsburgstr. von Feb,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,25.0,570.0,"15.02.2026
                    
                                            - 05.10.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.11992898.html,22.8,-13.02,,,4,"3w,0m,0d,0n",3,0,0,,,,7.49,,,21.81,8.6,True
"Großes, helles und ruhiges Zimmer mit eigenem Bad und Blick ins Grüne","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,26.0,750.0,"01.03.2026
                    
                                            - 31.12.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12003261.html,28.85,-6.97,,,4,"1w,2m,0d,0n",1,2,0,,,,7.49,,,21.81,8.6,True
Schönes WG-Zimmer in zentraler Lage – Stuttgart West,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,14.0,500.0,"01.03.2026
                    
                                            - 31.08.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12011085.html,35.71,-0.11,,,3,"1w,1m,0d,0n",1,1,0,,,,7.49,,,21.81,8.6,True
Möbliertes Zimmer in Stuttgart West_inkl. Strom + Internet,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,13.0,510.0,01.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12020003.html,39.23,3.41,,,3,"0w,1m,0d,0n",0,1,0,,,,7.49,,,21.81,8.6,True
Schönes Zimmer mit großem Wohnzimmer in 4er WG- im Stuttgarter Westen,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,14.0,600.0,14.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12042202.html,42.86,7.04,,,4,"2w,1m,0d,0n",2,1,0,,,,7.49,,,21.81,8.6,True
Tolle Lage im Stuttgarter Westen - möbliertes Zimmer ab 1.3.2026 verfügbar,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,15.0,730.0,01.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12042741.html,48.67,12.85,,,3,"2w,0m,0d,0n",2,0,0,,,,7.49,,,21.81,8.6,True
"Zeitwohnen ab 1 Monat - möbliertes WG Zimmer mit Internet, Gästeküche, Etagendusche/Wc und Waschmaschine","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,21.0,640.0,27.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12055910.html,30.48,-5.34,,,2,"0w,0m,0d,0n",0,0,0,,,,7.49,,,21.81,8.6,True
"Seyfferstraße, Stuttgart","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,24.0,520.0,19.03.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12901650.html,21.67,-14.15,,,5,"0w,0m,0d,0n",0,0,0,,,,7.49,,,21.81,8.6,True
"convenient, quiet,cozy","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,55.0,550.0,"15.02.2026
                    
                                            - 15.10.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12066024.html,10.0,-25.82,,,2,"1w,0m,0d,0n",1,0,0,,,,7.49,,,21.81,8.6,True
Altbauvilla am Hasenberg in Stuttgart-West beschreitet neue Ära als WG,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,25.0,700.0,01.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12075228.html,28.0,-7.82,,,5,"2w,2m,0d,0n",2,2,0,,,,7.49,,,21.81,8.6,True
wg zimmer in toller wg im tollen stuttgarter westen,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,24.0,790.0,15.04.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12080779.html,32.92,-2.9,,,3,"1w,1m,0d,0n",1,1,0,,,,7.49,,,21.81,8.6,True
WG Zimmer zur Zwischenmiete in familiärer 8er WG,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,16.0,500.0,"01.03.2026
                    
                                            - 30.04.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12084747.html,31.25,-4.57,,,8,"4w,3m,0d,0n",4,3,0,,,,7.49,,,21.81,8.6,True
möbliert + ab 1 Monat mietbar - WG Zimmer Stuttgart West zum Pauschalpreis,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,8.0,569.0,14.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12129746.html,71.12,35.3,,,3,"1w,1m,0d,0n",1,1,0,,,,7.49,,,21.81,8.6,True
Schönes WG-Zimmer im Stuttgarter Westen,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,19.0,636.0,01.04.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12143324.html,33.47,-2.35,,,3,"1w,1m,0d,0n",1,1,0,,,,7.49,,,21.81,8.6,True
WG Zimmer in 3-Zi.Wohnung mit Wohnzimmer und Terrasse,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,15.0,615.0,01.07.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12153616.html,41.0,5.18,,,2,"0w,1m,0d,0n",0,1,0,,,,7.49,,,21.81,8.6,True
Wunderschöne und gemütliche WG im Stuttgarter Westen sucht neues WG Family Mitglied,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,15.0,660.0,19.02.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12165409.html,44.0,8.18,,,8,"3w,4m,0d,0n",3,4,0,,,,7.49,,,21.81,8.6,True
Möbliertes 2er WG-Zimmer in Stuttgart West,"Stuttgart
                            
                            West","Stuttgart
                            
                            West",,22.0,770.0,"01.04.2026
                    
                                            - 01.09.2026",https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12227078.html,35.0,-0.82,,,2,"0w,1m,0d,0n",0,1,0,,,,7.49,,,21.81,8.6,True
"Ab 1.4.2026: Möbliertes Zimmer in 4er WG mit eigenem Waschbecken & toller Aussicht, S-West","Stuttgart
                            
                            West","Stuttgart
                            
                            West",,15.0,670.0,01.04.2026,https://www.wg-gesucht.de/wg-zimmer-in-Stuttgart-West.12242978.html,44.67,8.85,,,4,"0w,3m,0d,0n",0,3,0,,,,7.49,,,21.81,8.6,True
